target,ids,date,flag,user,text
0,1468771962,Tue Apr 07 03:39:08 PDT 2009,NO_QUERY,19Sarah88,is doing her dreaded assignment 
0,1468772530,Tue Apr 07 03:39:18 PDT 2009,NO_QUERY,trainsong_,"woke up in a pile of blankets, and didn't want to leave it. "
0,1468772546,Tue Apr 07 03:39:19 PDT 2009,NO_QUERY,evgenia1501,@LFCTV where can I buy FOAR if I'm in Russia? HMV and iTunes do not sell to Russia 
0,1468772964,Tue Apr 07 03:39:26 PDT 2009,NO_QUERY,bordadoingles,@jmcesteves  I need something to help me transcribe several hours of interview during Summer time
0,1468773070,Tue Apr 07 03:39:29 PDT 2009,NO_QUERY,_Wren_,@chainsawchelsea  i didnt; know this  d bag had your sets! i wanted new chelsea to dream of 
0,1468773357,Tue Apr 07 03:39:35 PDT 2009,NO_QUERY,xstaciex,"i'm seeing my cousin from Canada for the last time today before she goes back     sad times,need cheering up"
0,1468773358,Tue Apr 07 03:39:34 PDT 2009,NO_QUERY,radilicious,"@mr_flibble08 yeah, sad times "
0,1468773581,Tue Apr 07 03:39:38 PDT 2009,NO_QUERY,markbate,@aplusk apparently citizens of Brunei don't have to pay taxes. sadly the only way to become a citizen of Brunei is to be born there 
0,1468773815,Tue Apr 07 03:39:43 PDT 2009,NO_QUERY,LfcRobbo,Cant find a laptop thats reasonably priced and has good editing software. May have to save for a few months 
0,1468779932,Tue Apr 07 03:41:38 PDT 2009,NO_QUERY,Neomic,"I'm having some trouble partitioning my external hard drive, i cant get it the way i want it.. "
0,1468779975,Tue Apr 07 03:41:39 PDT 2009,NO_QUERY,yesimaisya,it's raining 
0,1468780294,Tue Apr 07 03:41:47 PDT 2009,NO_QUERY,Kimpak,I'm back in the world.  Funeral was sad. 
0,1468780423,Tue Apr 07 03:41:50 PDT 2009,NO_QUERY,SmilyLibrarian,"@SarahNicholas poor you, I once asked for pale pink streaks - came out like Ronald MacDonald - wore hat for weeks, horrible experience "
0,1468780492,Tue Apr 07 03:41:51 PDT 2009,NO_QUERY,emmaXIII,"gosh, looks like i'm housebound for the next wee while. this is horrible "
0,1468780720,Tue Apr 07 03:41:55 PDT 2009,NO_QUERY,smileitsjordyn,school  whats up with this snow?
0,1468781005,Tue Apr 07 03:42:01 PDT 2009,NO_QUERY,macehella,@ringworm I wanna chill 
0,1468781065,Tue Apr 07 03:42:02 PDT 2009,NO_QUERY,ashleyROSE21,Grrrrr its snowing  i hate it when its cold!! It sure doesnt feel like spring
0,1468782009,Tue Apr 07 03:42:21 PDT 2009,NO_QUERY,jasminedoucet,rainy day.  so bad. (trying to make my hair look great -_-
0,1468782067,Tue Apr 07 03:42:22 PDT 2009,NO_QUERY,tankianann,ARRRRRRGH.. I haven't saved THAT file! 
0,1468782105,Tue Apr 07 03:42:22 PDT 2009,NO_QUERY,Britty88,I had only 3 hrs of sleep  now i have to function! my knees r so weak! I REALLY HOPE YOU HAVE A GOOD PLAN!!!
0,1468782166,Tue Apr 07 03:42:24 PDT 2009,NO_QUERY,lvturner,TweetDeck crashed again  I don't think it likes Vista64
0,1468782171,Tue Apr 07 03:42:24 PDT 2009,NO_QUERY,tjwislon,@Tiredofbeinsexy i haven't tweeted at you in forever 
0,1468782190,Tue Apr 07 03:42:24 PDT 2009,NO_QUERY,xhardtoforget,"tried to land a front flip, I couldn't do it "
0,1468782217,Tue Apr 07 03:42:25 PDT 2009,NO_QUERY,CathySavels,"@ipathia I totally adore cats, I have 2 males and a female. We recently lost our kitten female. She disappeared (7wks now) "
0,1468782242,Tue Apr 07 03:42:25 PDT 2009,NO_QUERY,Rog_Smashy,Can't sleep  I close my eyes and all  I see is work and a billion ideas moving in all directions.
0,1468782374,Tue Apr 07 03:42:28 PDT 2009,NO_QUERY,moneva,@k_austin awe  double today and thursday? damnnn girl. gotta love regal minimum wage pay.
0,1468782447,Tue Apr 07 03:42:30 PDT 2009,NO_QUERY,taralovesu,@mileycyrus aww I feel u u just woke up for school  hopefully I'll meet u today hah &lt;3
0,1468782519,Tue Apr 07 03:42:32 PDT 2009,NO_QUERY,cyxob,taids ZB! str??i atpaka? beidz?s PedS?de. uff! fucking thing 
0,1468782915,Tue Apr 07 03:42:39 PDT 2009,NO_QUERY,underhill70,Why is 8*800mtrs @ 6:19  pace harder than a 22 mile? 
0,1468782977,Tue Apr 07 03:42:42 PDT 2009,NO_QUERY,kevatkinson,"@sazzle84  Please dont do that, i'll be good..... honest"
0,1468783059,Tue Apr 07 03:42:43 PDT 2009,NO_QUERY,onZofranom,Im still waiting for my Phone  x
0,1468783124,Tue Apr 07 03:42:44 PDT 2009,NO_QUERY,fetter1983,Long live my xbox 360. The red ring of death has finally overcome it. 
0,1468783129,Tue Apr 07 03:42:44 PDT 2009,NO_QUERY,qnzdiamond2k2,"Showered, packed, and off to hang with my boys before breakfast and departure. I don't wanna leave "
0,1468783550,Tue Apr 07 03:42:52 PDT 2009,NO_QUERY,La_H,"Woke up about 3 hours later than I had intended- the joys of staying up to watch a basketball game in the US, which my team lost. "
0,1468783598,Tue Apr 07 03:42:54 PDT 2009,NO_QUERY,afokkema,@esarakaitis there is no link 
0,1468783655,Tue Apr 07 03:42:55 PDT 2009,NO_QUERY,CathrynR,"@Aneeqah Only a pleasure... Someone had better have come brownie joy, and it ain't going to be me  Pigging out vicariously through you!"
0,1468783974,Tue Apr 07 03:43:02 PDT 2009,NO_QUERY,Karissma,is awake and shouldn't be 
0,1468784043,Tue Apr 07 03:43:03 PDT 2009,NO_QUERY,CrazyMikesapps,"@loseitfatboy good, yea had that same issue last night. Way overloaded. Can't complain saw you smoked your camera "
0,1468784215,Tue Apr 07 03:43:07 PDT 2009,NO_QUERY,paperheartsneha,Parra was...quick. didn't spend much time shopping  she came all the way to westmead just to take me to parra. how nice.
0,1468784324,Tue Apr 07 03:43:08 PDT 2009,NO_QUERY,AlexBermingham,"dropped my long suffering ipod, 5 years or so of original Ipod mini, but now he's a gonner! "
0,1468784639,Tue Apr 07 03:43:14 PDT 2009,NO_QUERY,buttercuphll,isn't sure how much she will use this: blocked at work 
0,1468784704,Tue Apr 07 03:43:15 PDT 2009,NO_QUERY,cravenjade,"@leawoodward Quite possibly - though with the cat, its more of a slang phrase to describe his defiant behavior   http://bit.ly/189FQI"
0,1468784780,Tue Apr 07 03:43:16 PDT 2009,NO_QUERY,sterling_silver,finally home. rawr so much work to do 
0,1468784891,Tue Apr 07 03:43:19 PDT 2009,NO_QUERY,Poppietarty,...with nothing but your t-shirt on 
0,1468784919,Tue Apr 07 03:43:19 PDT 2009,NO_QUERY,sergiubiris,not a good moment for my e-mail to stop working 
0,1468785378,Tue Apr 07 03:43:28 PDT 2009,NO_QUERY,annaOrange,"Today I wear Ian's hoodie. I'm tired, my allergies are acting up, and it's like musical all over again. "
0,1468785462,Tue Apr 07 03:43:29 PDT 2009,NO_QUERY,Angelique,is the worst girlfriend in the universe! 
0,1468785472,Tue Apr 07 03:43:30 PDT 2009,NO_QUERY,markhulsmeier,"just watched digital spy awards, diana vickers could have won one "
0,1468785620,Tue Apr 07 03:43:32 PDT 2009,NO_QUERY,AndrewWBurns,@StephenHynds  - You and everybody else. The hard part is getting someone to pay for the extra effort of not stuffing the GAC  #spbpuk
0,1468785923,Tue Apr 07 03:43:39 PDT 2009,NO_QUERY,watitdo,"my mighty mouse,is no longer so mighty. itï¿½s getting strange.  oh,apple - whyyyy?!"
0,1468785928,Tue Apr 07 03:43:39 PDT 2009,NO_QUERY,neonaie,Has just finished work for the dae and is now typing this @ the internet kiosk in centralworld. Can't wait to go home on wed 
0,1468785952,Tue Apr 07 03:43:39 PDT 2009,NO_QUERY,Serpentinial,@bekibutton Its very tough isn't it I'm virtually picking people up and shaking them to get every penny out! V stressful 
0,1468785970,Tue Apr 07 03:43:39 PDT 2009,NO_QUERY,HudsonKent,Has to go to work without Ninja Luke  how sad
0,1468785980,Tue Apr 07 03:43:39 PDT 2009,NO_QUERY,nancetron,"@JohnGreenaway o that's fantastic. i hate timesheets, but they are forcing me to do them now "
0,1468786013,Tue Apr 07 03:43:40 PDT 2009,NO_QUERY,hilaryjw,"@rowandaze Aw hon,   Have some extra pixie dust from me."
0,1468786257,Tue Apr 07 03:43:44 PDT 2009,NO_QUERY,alexa_chung,my tv husbands rick and grimmy are doing freshly squeezed this week not me  waaahhh! HI GUYZZZZ
0,1468786597,Tue Apr 07 03:43:51 PDT 2009,NO_QUERY,taralovesu,@mileycyrus awe I feel u i just woke up for school  hopefully we both have a better rest of the day.. &amp; I hope that includes meeting u lol
0,1468786652,Tue Apr 07 03:43:53 PDT 2009,NO_QUERY,kdlove1974,good mornin every1. All yall talked bout snow &amp; I dreamt it snowed here. lol  how disapptin when I just woke up. I have 2 go 2 work now. 
0,1468786655,Tue Apr 07 03:43:53 PDT 2009,NO_QUERY,EmilyNatanya,"Going out for lunch with mum, but I feel very sick and don't want to eat "
0,1468786712,Tue Apr 07 03:43:54 PDT 2009,NO_QUERY,RossGoodman,@Bobzilla I have 18 planted and another 18 on the way. Its the potatoes I think I have overdone  time will tell.
0,1468786777,Tue Apr 07 03:43:56 PDT 2009,NO_QUERY,p__greer,is feeling ill today 
0,1468786842,Tue Apr 07 03:43:57 PDT 2009,NO_QUERY,IrvTheSwirv,"@makethingstalk I used to love league, back when I was a lad in Wigan it was pretty much compulsory. Then was forced to play Union "
0,1468786870,Tue Apr 07 03:43:58 PDT 2009,NO_QUERY,lizzalina,i think the chem and applic tests tomorrow are going to rape me 
0,1468787003,Tue Apr 07 03:44:00 PDT 2009,NO_QUERY,matt_heath, srsly I understood you first time. I was just think of the answer for 1.5 seconds. Repeating in &lt;English just pissed me off.
0,1468787249,Tue Apr 07 03:44:04 PDT 2009,NO_QUERY,charlieatkins1,is cleaning  wishing she could raise the rest of the money she needs for her wedding dress..
0,1468787518,Tue Apr 07 03:44:09 PDT 2009,NO_QUERY,Fifi1976,@rosskie  Not really sure 
0,1468787604,Tue Apr 07 03:44:11 PDT 2009,NO_QUERY,_DontTellMeLies,HATES Othello and needs 5 language features + effects by tomorrow 
0,1468787757,Tue Apr 07 03:44:15 PDT 2009,NO_QUERY,nfarrow,"waiting for work to end, and wanting to go see my wife. been working 6 days now "
0,1468787937,Tue Apr 07 03:44:17 PDT 2009,NO_QUERY,mizzcool123,damn tha last message didnt work 
0,1468788414,Tue Apr 07 03:44:26 PDT 2009,NO_QUERY,rob_caporetto,@bethanie niiiiiiiiice.  I'd give it a shot.. if I could find blueprints for B5 
0,1468788423,Tue Apr 07 03:44:27 PDT 2009,NO_QUERY,boatsnhoesss,I hate waking up in the middle of the night for no reason 
0,1468788515,Tue Apr 07 03:44:29 PDT 2009,NO_QUERY,goodwin88,wants sum food 
0,1468788529,Tue Apr 07 03:44:29 PDT 2009,NO_QUERY,lisaseat,Anyone got any tips for a sore throat and swollen glands? lemsip is just making me ill 
0,1468788566,Tue Apr 07 03:44:29 PDT 2009,NO_QUERY,rdeclair,Oh Boy.  I get to got to the field tomorrow.  Small planes are no fun.  
0,1468788701,Tue Apr 07 03:44:32 PDT 2009,NO_QUERY,gabehabe,@worrallo lucky. &gt;_&gt; I got up at 7:05am and I overslept by an hour. 
0,1468788746,Tue Apr 07 03:44:34 PDT 2009,NO_QUERY,tooptoop,"@GabrielBerlin thanks but aka-aki app for iPhone seems to be blocked by french operator bouygues telecom, it only works in WiFi "
0,1468788958,Tue Apr 07 03:44:38 PDT 2009,NO_QUERY,sweetL80,"explain how, jazmine got from http://is.gd/raX6 to http://is.gd/raWM.  perhaps im being elitist but its so disappointing "
0,1468788984,Tue Apr 07 03:44:39 PDT 2009,NO_QUERY,rossc719,I just found out that Max Headroom wasn't really CG!  Just latex &amp; foam prosthetic makeup and a fiberglass suit. ... Like a Jackelope! 
0,1468789247,Tue Apr 07 03:44:43 PDT 2009,NO_QUERY,LeezeArray,"@Maeny Hahah, same here. I dropped out after elementary school. But I can't move to the U.S. without high school graduation.  German. U?"
0,1468789321,Tue Apr 07 03:44:45 PDT 2009,NO_QUERY,TimMothE,@jun6lee Why so harsh? 
0,1468789326,Tue Apr 07 03:44:45 PDT 2009,NO_QUERY,nicepaul,@Nikki you're right - @innocentdrinks and Coca Cola seem like polar opposites in ethical terms  will Innocent become like Sunny Delight?
0,1468790615,Tue Apr 07 03:45:08 PDT 2009,NO_QUERY,melstar001,M is the only thing I know like that back of my hand 
0,1468790966,Tue Apr 07 03:45:13 PDT 2009,NO_QUERY,Skavie,mending my banjaxed back and watch daytime tv not fun 
0,1468791098,Tue Apr 07 03:45:16 PDT 2009,NO_QUERY,tynie626,"Oh no,  more babysitting! I love how she springs this on me in the morning so I can't object to it "
0,1468791222,Tue Apr 07 03:45:18 PDT 2009,NO_QUERY,kayteex394,musicc&lt;3. confuseeed. 
0,1468791467,Tue Apr 07 03:45:22 PDT 2009,NO_QUERY,NicoleBlake22,have got a slight hangover 
0,1468791642,Tue Apr 07 03:45:25 PDT 2009,NO_QUERY,FenOswin,"@Schofe Dunno who is there with you, but she's no Fern  "
0,1468792067,Tue Apr 07 03:45:33 PDT 2009,NO_QUERY,TiffaniDanyelle,"@DeuceWT i am!!!!! then we gotta meet in Royal oak with some stylists for these shows... THEN we got a show tonight... man, ima be tired "
0,1468792628,Tue Apr 07 03:45:44 PDT 2009,NO_QUERY,CathaaayM,"I am so sick from stress, gah, and I need sleep and it is all my fault "
0,1468793511,Tue Apr 07 03:46:01 PDT 2009,NO_QUERY,inekeclewer,"@mattrs but its RED and yucky  i ordered a blue one which was pretty, and theyr not EVER getting any more in"
0,1468793718,Tue Apr 07 03:46:04 PDT 2009,NO_QUERY,ImaMonsta,"blehhhhhhhhh way to early , *feels like puking* "
0,1468794135,Tue Apr 07 03:46:11 PDT 2009,NO_QUERY,andreapalasi,has a lot of shit to catch up on 
0,1468794147,Tue Apr 07 03:46:12 PDT 2009,NO_QUERY,sleebee123,@miraget  ...I just did laundry!   But now it's 7am.  Lame 
0,1468794164,Tue Apr 07 03:46:12 PDT 2009,NO_QUERY,JacquiOx,@mileycyrus wow early start. I havent even been to bed yet. Hope your tummy feel better soon  love your aussie fan ;) xxx
0,1468794327,Tue Apr 07 03:46:15 PDT 2009,NO_QUERY,porsalinh,Got zoo much work to do it's not even funny 
0,1468794967,Tue Apr 07 03:46:27 PDT 2009,NO_QUERY,melstar001,M is the only thing I know like the back of my hand 
0,1468794978,Tue Apr 07 03:46:27 PDT 2009,NO_QUERY,ABBAlove,Trying to sort out my spazed out hair! 
0,1468795395,Tue Apr 07 03:46:35 PDT 2009,NO_QUERY,gelozamora,"I don't know which show to watch tonight, I love Dancing With The Stars but I also love American Idol! "
0,1468795396,Tue Apr 07 03:46:34 PDT 2009,NO_QUERY,adam_payne,"Going to watch Tales Of The Black Freighter, followed by having to go to the dentist. What a productive day today will be "
0,1468795621,Tue Apr 07 03:46:38 PDT 2009,NO_QUERY,xXM1CH3113Xx,cannot find a picture 2 fit the image thing 
0,1468795774,Tue Apr 07 03:46:41 PDT 2009,NO_QUERY,DeadlyMary,waiting to go to work...all my family is sleeping and I am not...  not fair.
0,1468796052,Tue Apr 07 03:46:46 PDT 2009,NO_QUERY,SupTabinator,@beforeyoufall @ohonefourthree I feel like shiiiit too. 
0,1468796157,Tue Apr 07 03:46:48 PDT 2009,NO_QUERY,AmiraLoveJonas1,@FrannyM101 why you ain't updating??? thats not like you!  is somethin' wrong? whuts wrong??
0,1468796167,Tue Apr 07 03:46:49 PDT 2009,NO_QUERY,_AlyssaMarie,Snow? Seriously?! 
0,1468796379,Tue Apr 07 03:46:53 PDT 2009,NO_QUERY,NINtrentreznor,one of my teachers died yesterday 
0,1468796692,Tue Apr 07 03:46:59 PDT 2009,NO_QUERY,MJDodd,"At Gatwick. Watch on BST, body 8 hours behind on PDT "
0,1468796724,Tue Apr 07 03:47:00 PDT 2009,NO_QUERY,whitelight,So near yet so far. 
0,1468796932,Tue Apr 07 03:47:03 PDT 2009,NO_QUERY,dayuhan,will miss robee when he goes to sipalay 
0,1468797032,Tue Apr 07 03:47:05 PDT 2009,NO_QUERY,stlemur,I'm watching House and I need a hug 
0,1468797136,Tue Apr 07 03:47:07 PDT 2009,NO_QUERY,luannem,@kariajay When I was in school I thought I'd be a millionaire at 20 and retire at 21  Look at me today :-P
0,1468797761,Tue Apr 07 03:47:19 PDT 2009,NO_QUERY,smalljay23,"@Godfrey_G2da3 Yup, 5 exams and 4 coursework, kmft..plus my pratical nxt mtnh!  how woz ur driving lesson? knocked over any pigeons? :p"
0,1468797926,Tue Apr 07 03:47:23 PDT 2009,NO_QUERY,J_RELL,On my way to work 
0,1468797988,Tue Apr 07 03:47:24 PDT 2009,NO_QUERY,Devar,@cuzza that sounds almost as good as nandos ;-) related; nandos have increased prices again 
0,1468798212,Tue Apr 07 03:47:29 PDT 2009,NO_QUERY,Inked4Jesus,"Urrrr, I should be waking up right now instead I'm just going to bed  too much on the brain!"
0,1468798218,Tue Apr 07 03:47:29 PDT 2009,NO_QUERY,TriggaD,An opportunity has been given... all i can do i wait and see what happens! But from past experiences it's not looking good! 
0,1468798272,Tue Apr 07 03:47:30 PDT 2009,NO_QUERY,SoyC,"@jessicastrust Sorry, I've run out of milk.... "
0,1468799327,Tue Apr 07 03:47:51 PDT 2009,NO_QUERY,Nivalboy,@jacvanek are you a superpupermegaovermodel? sorry idk precisely  but thank you for adding me here and on myspace ;P
0,1468799366,Tue Apr 07 03:47:51 PDT 2009,NO_QUERY,megs112,@colinlefevre still have never done a Brick tour 
0,1468799425,Tue Apr 07 03:47:54 PDT 2009,NO_QUERY,Massarina,heeeby jebus im on twitter but oddly no one else i know is seems a lil pointless 
0,1468799690,Tue Apr 07 03:47:58 PDT 2009,NO_QUERY,antnzdotcom,Search for chametz finished. Last bread meal tomorrow morning. 
0,1468800572,Tue Apr 07 03:48:14 PDT 2009,NO_QUERY,Mistic_Morgue,@angeluserro lol yeah i will be ok. I think my dog just scratched my eye. Like my actual eye ball. Everything is blurry in my right eye 
0,1468801107,Tue Apr 07 03:48:24 PDT 2009,NO_QUERY,helskibelski, i hate work. havent done much today. im trying! i have artists block. cant draw 
0,1468801120,Tue Apr 07 03:48:24 PDT 2009,NO_QUERY,Ben_Neal,"just got home from training , ate dinner , now have to complete an assignment "
0,1468801140,Tue Apr 07 03:48:25 PDT 2009,NO_QUERY,paulmullin,"So tell me, how do I get Spotify in Ireland? Have had no luck with poxy proxies so far "
0,1468801452,Tue Apr 07 03:48:32 PDT 2009,NO_QUERY,Ciella_H,@clarissa1017 why are you deleting your facebook account? 
0,1468801586,Tue Apr 07 03:48:34 PDT 2009,NO_QUERY,SailorBiTcH,"Have so much to do today: hand in coursework, pack and tidy (and this is the wost work) and then my shift at work from seven. Shattering "
0,1468801590,Tue Apr 07 03:48:35 PDT 2009,NO_QUERY,AdamSatayer,@brypie i wish lol theres like 12 friend requests and the rest is just pure junk 
0,1468801907,Tue Apr 07 03:48:40 PDT 2009,NO_QUERY,Breezaa,I miss Angiii  I miss talking too her  I love you Angiii!
0,1468802605,Tue Apr 07 03:48:53 PDT 2009,NO_QUERY,SpunkyMel,not feeling so hot today 
0,1468802850,Tue Apr 07 03:48:59 PDT 2009,NO_QUERY,alexjs,@stephenfry Thanks. I now have &quot;What is love&quot; stuck in my head. What is love? Baby don't hurt me. Don't hurt me. No more 
0,1468803095,Tue Apr 07 03:49:02 PDT 2009,NO_QUERY,blinkexists182,Next US airings: Mon. Apr. 13 asdfasdfasdf. I don't wanna wait that long. 
0,1468803140,Tue Apr 07 03:49:04 PDT 2009,NO_QUERY,bathtub4ever,"i am so hungry, but my lunch is in my refrigirator at home "
0,1468803370,Tue Apr 07 03:49:07 PDT 2009,NO_QUERY,shelly6273,"@JULIE_MOORE You and me both ,bad mood, knackered and generally feel like sh*t....should have stayed in bed ! "
0,1468803434,Tue Apr 07 03:49:08 PDT 2009,NO_QUERY,4ever_yash,goign 2 scholl baghhh !!! -_- im tires woke up early.. fell asleep sick 
0,1468804512,Tue Apr 07 03:49:31 PDT 2009,NO_QUERY,RaeJayz,"Is having sleeping problems  It's four in the morning, and I am dying for a drink."
0,1468804562,Tue Apr 07 03:49:31 PDT 2009,NO_QUERY,bimmusic,do Dairy Milk white chocolate buttons actually exist? All the ones in London have been eaten 
0,1468804632,Tue Apr 07 03:49:32 PDT 2009,NO_QUERY,eastereggsuk,@CosmopolitanUK have you tried the Kschocolat Dipping Easter Eggs http://is.gd/raZl not the best though 
0,1468804827,Tue Apr 07 03:49:35 PDT 2009,NO_QUERY,littlechoupette,"OMG!!! It was horrible this ORAL!!!! Now, it's over but the right ORAL is in June "
0,1468805331,Tue Apr 07 03:49:46 PDT 2009,NO_QUERY,heylucyhey,@belikejoshx it hurt like a mother fucker 
0,1468811832,Tue Apr 07 03:51:48 PDT 2009,NO_QUERY,abbbix,stomach ache 
0,1468811971,Tue Apr 07 03:51:52 PDT 2009,NO_QUERY,SophiaS_,4 hours of school this afternoon 
0,1468812112,Tue Apr 07 03:51:54 PDT 2009,NO_QUERY,floridecires,"Such a sunny, hot day! So beautiful but I feel so bored "
0,1468812238,Tue Apr 07 03:51:56 PDT 2009,NO_QUERY,gregmbf,hates having spots  http://plurk.com/p/n18zp
0,1468812249,Tue Apr 07 03:51:56 PDT 2009,NO_QUERY,kimkoster,@TheBlondeTheory 
0,1468812465,Tue Apr 07 03:52:00 PDT 2009,NO_QUERY,XFearLessX,"I'm just a girl, With a dream that got the best of me..... "
0,1468812572,Tue Apr 07 03:52:02 PDT 2009,NO_QUERY,khali_blache,No riches for Sin 
0,1468812703,Tue Apr 07 03:52:04 PDT 2009,NO_QUERY,scottbw,@samscam I think I must have the same thing - thought it was a cold at first but its turned a bit nasty 
0,1468812798,Tue Apr 07 03:52:06 PDT 2009,NO_QUERY,jennifarter,I hate to see parents cry when their kids move out. Makes me think of how my parents felt the 1st time i moved out. 
0,1468813202,Tue Apr 07 03:52:14 PDT 2009,NO_QUERY,Rapture1781,@geteasypeasy  easy peasy is not better than ubuntu-eee 8.04.... 
0,1468813290,Tue Apr 07 03:52:15 PDT 2009,NO_QUERY,JtErvin,The end of College Road Trip always makes me cry. Its just so sad! 
0,1468813514,Tue Apr 07 03:52:19 PDT 2009,NO_QUERY,Fru_Gal,The new Kate Moss Topshop collection has me gagging for summer. Still wearing winter coat. Still a ways to go yet 
0,1468813698,Tue Apr 07 03:52:23 PDT 2009,NO_QUERY,leebarton79,&quot;It's my birthday and I'll cry if I want to&quot; because now I'm 30 
0,1468813702,Tue Apr 07 03:52:23 PDT 2009,NO_QUERY,graciie_xo,washing the dishes  boohoo
0,1468813804,Tue Apr 07 03:52:24 PDT 2009,NO_QUERY,roald,"lost in Proximus online site/maze, between 'e-Services' and 'MyProximus'. No way to send an email to support. And @proximus is a squatter "
0,1468813858,Tue Apr 07 03:52:26 PDT 2009,NO_QUERY,zombiesheep,When did motorbike insurance get so darned expensive???  Only been not riding for a year. 
0,1468814009,Tue Apr 07 03:52:28 PDT 2009,NO_QUERY,jillzzz,didnt stretch before and after my oztag game... now im hurting 
0,1468814224,Tue Apr 07 03:52:33 PDT 2009,NO_QUERY,BluegrassPundit,Twitter was really messed up last night. 
0,1468814272,Tue Apr 07 03:52:33 PDT 2009,NO_QUERY,amyramirez,@danlesserinc yes I am  and yall have a G'day as well! *smiles*
0,1468814592,Tue Apr 07 03:52:39 PDT 2009,NO_QUERY,EndlessMike03,why is it so cold in the morning in april in houston 
0,1468814772,Tue Apr 07 03:52:43 PDT 2009,NO_QUERY,avalanchelynn,@orangy68 I just hope things aren't lost somewhere 
0,1468814947,Tue Apr 07 03:52:46 PDT 2009,NO_QUERY,SamKosa,Eww snow 
0,1468814987,Tue Apr 07 03:52:47 PDT 2009,NO_QUERY,MichelleF,@DanRaine - sorry hear that! Off to the dreaded dentist 
0,1468815189,Tue Apr 07 03:52:50 PDT 2009,NO_QUERY,philiplarkin,@stephenfry missed you  hehe glad you're home Stephen!
0,1468815301,Tue Apr 07 03:52:53 PDT 2009,NO_QUERY,shezzalicious,@aliipattz its not looking good for friday  Cheque didnt come today either. Ill speak to my mum when she gets in though x
0,1468815321,Tue Apr 07 03:52:53 PDT 2009,NO_QUERY,lukaswinn,"@MarieLuv That is still terrible, but unfortunately these things happen.  Hope your friend wasn't too upset about being conned like that "
0,1468815459,Tue Apr 07 03:52:56 PDT 2009,NO_QUERY,aamybelle,so tired   in my room chilling out. fun :|
0,1468815533,Tue Apr 07 03:52:58 PDT 2009,NO_QUERY,julescookies,"after the 1000. time watching...still don't really like the 5th Harry Potter movie  sad actually, i love the book though"
0,1468815656,Tue Apr 07 03:53:00 PDT 2009,NO_QUERY,AmiraLoveJonas1,"is totally wondering if the real vanessa hudgens is the one in my 'following' glory...  if it's not, that sux..."
0,1468816042,Tue Apr 07 03:53:07 PDT 2009,NO_QUERY,matz6677,Time to gett the dog from the wett what a shity day 
0,1468816314,Tue Apr 07 03:53:12 PDT 2009,NO_QUERY,optimuscupcake,Oh scheisse... Ashley simpson is going to be on Melrose Place? Just when i was content with ignoring her existance &amp; marriage to pete  grr
0,1468816427,Tue Apr 07 03:53:14 PDT 2009,NO_QUERY,Rebecca246,Yuck this is the earliest Ive been up in awhile and its NOT fun 
0,1468816624,Tue Apr 07 03:53:18 PDT 2009,NO_QUERY,MadCarlotta,"@SonnyShear I love them too. Husband, not so much. Therefore, no chimes for me "
0,1468816716,Tue Apr 07 03:53:19 PDT 2009,NO_QUERY,emilin93,i'm stiilll really bored 
0,1468816865,Tue Apr 07 03:53:23 PDT 2009,NO_QUERY,annarghhx,can't find any friends here 
0,1468817425,Tue Apr 07 03:53:34 PDT 2009,NO_QUERY,devonslater,hates replaying that night in my head!!!! can't i just be happy now...?  I love you little brother... &lt;3&lt;3&lt;3
0,1468817579,Tue Apr 07 03:53:37 PDT 2009,NO_QUERY,MistyMoopies,@NathanaelB awww no fair! i is a big girl but not a big boy!  you will be sorry when i bite u on bum! then u see who is big playa
0,1468817719,Tue Apr 07 03:53:39 PDT 2009,NO_QUERY,coachbear,Fuck you Channel 7 and iQ for the damn show running over time and me not getting to see the reunions 
0,1468817808,Tue Apr 07 03:53:41 PDT 2009,NO_QUERY,aka_AMY,Waking up is probably the worst part of my day 
0,1468818406,Tue Apr 07 03:53:52 PDT 2009,NO_QUERY,renward,I was just mean on the internet. Somebody spank me. 
0,1468818407,Tue Apr 07 03:53:51 PDT 2009,NO_QUERY,nezzle,Feeling really crappy about an overdue assignment.  Completely mucked up another assignment and left this one too late.
0,1468818444,Tue Apr 07 03:53:52 PDT 2009,NO_QUERY,leannayo,... im not worthless 
0,1468818831,Tue Apr 07 03:54:01 PDT 2009,NO_QUERY,yandle,@wordridden I know! I went and stood on the balcony but it had already moved a few houses further up 
0,1468818859,Tue Apr 07 03:54:00 PDT 2009,NO_QUERY,BertaWooster,@stephenfry enjoy wandering around. I wish I could join you. Or at least be in London 
0,1468819053,Tue Apr 07 03:54:04 PDT 2009,NO_QUERY,Lamb37,WTF!?!?!? WHY is it snowing in April!?!?!?!?!?!?!?! Makes school THAT much crapier 
0,1468819084,Tue Apr 07 03:54:04 PDT 2009,NO_QUERY,purplesparkle,was offered ï¿½30 for my old car  Am going to keep trying see if I can get a bit more.. she has cupcakes on for goodness sake!
0,1468819146,Tue Apr 07 03:54:05 PDT 2009,NO_QUERY,Shiminay,@khali_blache no riches?  Boo. I shall be posting the speshul item to you tomorrow...
0,1468819207,Tue Apr 07 03:54:06 PDT 2009,NO_QUERY,lazygiraffe,"@raspberry I am trying only to spend if I have paypal funds, which I don't right now.  Plus cat might need to go the vet again this week."
0,1468819304,Tue Apr 07 03:54:08 PDT 2009,NO_QUERY,camellia_,@s13_eisbaer your face is a D90. 
